N,Tiempo
3351, 0
3352, 100
3353, 200
3354, 500
3355, 300
3356, 0
3357, 0
3358, 300
3359, 100
3360, 300
3361, 200
3362, 0
3363, 200
3364, 300
3365, 200
3366, 300
3367, 300
3368, 500
3369, 600
3370, 200
3371, 100
3372, 0
3373, 0
3374, 0
3375, 200
3376, 100
3377, 100
3378, 300
3379, 200
3380, 200
3381, 0
3382, 100
3383, 100
3384, 400
3385, 400
3386, 100
3387, 400
3388, 700
3389, 300
3390, 0
3391, 400
3392, 400
3393, 400
3394, 100
3395, 300
3396, 100
3397, 300
3398, 300
3399, 200
3400, 100
3401, 600
3402, 100
3403, 500
3404, 100
3405, 200
3406, 300
3407, 200
3408, 200
3409, 100
3410, 400
3411, 400
3412, 200
3413, 200
3414, 200
3415, 200
3416, 300
3417, 0
3418, 200
3419, 300
3420, 100
3421, 300
3422, 100
3423, 200
3424, 100
3425, 400
3426, 200
3427, 100
3428, 100
3429, 400
3430, 300
3431, 200
3432, 200
3433, 300
3434, 200
3435, 0
3436, 200
3437, 100
3438, 100
3439, 100
3440, 400
3441, 200
3442, 200
3443, 400
3444, 500
3445, 200
3446, 0
3447, 0
3448, 100
3449, 200
3450, 100
3451, 200
3452, 300
3453, 300
3454, 100
3455, 300
3456, 200
3457, 300
3458, 300
3459, 200
3460, 300
3461, 200
3462, 100
3463, 1400
3464, 500
3465, 600
3466, 300
3467, 200
3468, 200
3469, 300
3470, 0
3471, 200
3472, 100
3473, 300
3474, 200
3475, 500
3476, 200
3477, 200
3478, 100
3479, 200
3480, 100
3481, 300
3482, 100
3483, 200
3484, 100
3485, 0
3486, 200
3487, 100
3488, 300
3489, 100
3490, 100
3491, 400
3492, 0
3493, 100
3494, 300
3495, 0
3496, 100
3497, 300
3498, 300
3499, 100
3500, 300
3501, 300
3502, 100
3503, 100
3504, 300
3505, 100
3506, 400
3507, 200
3508, 400
3509, 300
3510, 400
3511, 300
3512, 200
3513, 100
3514, 300
3515, 300
3516, 100
3517, 500
3518, 400
3519, 200
3520, 0
3521, 300
3522, 100
3523, 200
3524, 100
3525, 100
3526, 100
3527, 300
3528, 100
3529, 300
3530, 300
3531, 200
3532, 200
3533, 200
3534, 200
3535, 300
3536, 300
3537, 100
3538, 200
3539, 300
3540, 100
3541, 200
3542, 100
3543, 0
3544, 0
3545, 200
3546, 200
3547, 200
3548, 100
3549, 100
3550, 200
3551, 300
3552, 300
3553, 400
3554, 300
3555, 300
3556, 200
3557, 400
3558, 300
3559, 100
3560, 300
3561, 200
3562, 200
3563, 400
3564, 200
3565, 200
3566, 100
3567, 300
3568, 0
3569, 100
3570, 300
3571, 200
3572, 200
3573, 200
3574, 200
3575, 300
3576, 200
3577, 0
3578, 200
3579, 0
3580, 100
3581, 100
3582, 400
3583, 700
3584, 100
3585, 200
3586, 0
3587, 200
3588, 400
3589, 100
3590, 300
3591, 0
3592, 0
3593, 0
3594, 100
3595, 300
3596, 100
3597, 0
3598, 0
3599, 200
3600, 0
3601, 200
3602, 300
3603, 300
3604, 100
3605, 300
3606, 100
3607, 200
3608, 100
3609, 500
3610, 500
3611, 100
3612, 100
3613, 300
3614, 0
3615, 0
3616, 200
3617, 300
3618, 400
3619, 200
3620, 400
3621, 300
3622, 200
3623, 300
3624, 100
3625, 500
3626, 200
3627, 300
3628, 400
3629, 400
3630, 300
3631, 100
3632, 200
3633, 0
3634, 200
3635, 100
3636, 300
3637, 100
3638, 100
3639, 200
3640, 200
3641, 100
3642, 100
3643, 400
3644, 0
3645, 200
3646, 0
3647, 100
3648, 100
3649, 0
3650, 0
3651, 100
3652, 0
3653, 500
3654, 400
3655, 200
3656, 300
3657, 300
3658, 0
3659, 200
3660, 400
3661, 200
3662, 0
3663, 200
3664, 0
3665, 400
3666, 200
3667, 600
3668, 100
3669, 300
3670, 600
3671, 300
3672, 0
3673, 300
3674, 300
3675, 300
3676, 300
3677, 500
3678, 100
3679, 100
3680, 0
3681, 0
3682, 100
3683, 300
3684, 300
3685, 100
3686, 300
3687, 400
3688, 300
3689, 300
3690, 100
3691, 0
3692, 100
3693, 100
3694, 0
3695, 0
3696, 500
3697, 100
3698, 100
3699, 200
3700, 300
3701, 400
3702, 300
3703, 600
3704, 300
3705, 300
3706, 200
3707, 200
3708, 200
3709, 100
3710, 200
3711, 400
3712, 600
3713, 300
3714, 0
3715, 100
3716, 0
3717, 200
3718, 0
3719, 300
3720, 300
3721, 400
3722, 100
3723, 100
3724, 300
3725, 200
3726, 300
3727, 100
3728, 100
3729, 100
3730, 100
3731, 200
3732, 200
3733, 300
3734, 100
3735, 200
3736, 0
3737, 200
3738, 200
3739, 600
3740, 300
3741, 300
3742, 100
3743, 400
3744, 100
3745, 200
3746, 300
3747, 600
3748, 200
3749, 300
3750, 100
3751, 100
3752, 400
3753, 400
3754, 300
3755, 100
3756, 100
3757, 300
3758, 200
3759, 300
3760, 400
3761, 400
3762, 100
3763, 500
3764, 0
3765, 0
3766, 300
3767, 300
3768, 100
3769, 200
3770, 300
3771, 100
3772, 100
3773, 400
3774, 300
3775, 400
3776, 200
3777, 400
3778, 200
3779, 200
3780, 100
3781, 700
3782, 600
3783, 200
3784, 200
3785, 200
3786, 200
3787, 200
3788, 100
3789, 400
3790, 100
3791, 400
3792, 200
3793, 0
3794, 200
3795, 300
3796, 100
3797, 300
3798, 0
3799, 200
3800, 100
3801, 100
3802, 100
3803, 100
3804, 300
3805, 800
3806, 100
3807, 400
3808, 100
3809, 200
3810, 200
3811, 0
3812, 0
3813, 100
3814, 300
3815, 200
3816, 100
3817, 100
3818, 500
3819, 200
3820, 0
3821, 0
3822, 400
3823, 400
3824, 200
3825, 200
3826, 0
3827, 200
3828, 100
3829, 100
3830, 300
3831, 100
3832, 400
3833, 100
3834, 100
3835, 400
3836, 200
3837, 300
3838, 0
3839, 100
3840, 0
3841, 0
3842, 200
3843, 500
3844, 100
3845, 200
3846, 600
3847, 300
3848, 500
3849, 300
3850, 200
3851, 300
3852, 400
3853, 100
3854, 200
3855, 100
3856, 100
3857, 400
3858, 100
3859, 200
3860, 500
3861, 400
3862, 100
3863, 100
3864, 200
3865, 400
3866, 100
3867, 300
3868, 700
3869, 100
3870, 300
3871, 0
3872, 100
3873, 400
3874, 200
3875, 200
3876, 0
3877, 0
3878, 0
3879, 400
3880, 100
3881, 100
3882, 400
3883, 300
3884, 200
3885, 100
3886, 400
3887, 600
3888, 0
3889, 200
3890, 0
3891, 200
3892, 200
3893, 300
3894, 200
3895, 0
3896, 100
3897, 200
3898, 400
3899, 100
3900, 500
3901, 300
3902, 100
3903, 200
3904, 0
3905, 200
3906, 100
3907, 100
3908, 100
3909, 400
3910, 300
3911, 400
3912, 0
3913, 600
3914, 500
3915, 100
3916, 300
3917, 200
3918, 200
3919, 100
3920, 200
3921, 400
3922, 200
3923, 400
3924, 300
3925, 500
3926, 100
3927, 100
3928, 0
3929, 300
3930, 200
3931, 0
3932, 400
3933, 300
3934, 200
3935, 100
3936, 300
3937, 100
3938, 100
3939, 200
3940, 100
3941, 100
3942, 300
3943, 0
3944, 0
3945, 300
3946, 200
3947, 200
3948, 200
3949, 200
3950, 300
3951, 0
3952, 100
3953, 300
3954, 400
3955, 100
3956, 200
3957, 200
3958, 600
3959, 100
3960, 300
3961, 200
3962, 100
3963, 400
3964, 200
3965, 300
3966, 100
3967, 200
3968, 200
3969, 100
3970, 300
3971, 100
3972, 200
3973, 100
3974, 200
3975, 0
3976, 300
3977, 400
3978, 500
3979, 300
3980, 300
3981, 200
3982, 200
3983, 200
3984, 200
3985, 100
3986, 500
3987, 300
3988, 200
3989, 200
3990, 100
3991, 200
3992, 100
3993, 200
3994, 200
3995, 300
3996, 100
3997, 500
3998, 1000
3999, 300
4000, 100
4001, 400
4002, 300
4003, 200
4004, 200
4005, 100
4006, 300
4007, 200
4008, 100
4009, 100
4010, 200
4011, 200
4012, 200
4013, 200
4014, 300
4015, 300
4016, 100
4017, 200
4018, 100
4019, 200
4020, 300
4021, 100
4022, 100
4023, 200
4024, 300
4025, 400
4026, 300
4027, 200
4028, 100
4029, 0
4030, 300
4031, 300
4032, 0
4033, 0
4034, 0
4035, 200
4036, 0
4037, 0
4038, 200
4039, 300
4040, 300
4041, 300
4042, 100
4043, 400
4044, 200
4045, 600
4046, 200
4047, 200
4048, 100
4049, 300
4050, 100
4051, 400
4052, 200
4053, 300
4054, 100
4055, 100
4056, 200
4057, 200
4058, 100
4059, 100
4060, 300
4061, 0
4062, 0
4063, 200
4064, 0
4065, 0
4066, 500
4067, 200
4068, 400
4069, 100
4070, 100
4071, 200
4072, 300
4073, 200
4074, 300
4075, 300
4076, 400
4077, 200
4078, 200
4079, 400
4080, 100
4081, 100
4082, 300
4083, 300
4084, 0
4085, 0
4086, 500
4087, 100
4088, 300
4089, 800
4090, 300
4091, 300
4092, 100
4093, 500
4094, 100
4095, 100
4096, 400
4097, 200
4098, 400
4099, 200
4100, 0
4101, 200
4102, 200
4103, 500
4104, 400
4105, 200
4106, 100
4107, 400
4108, 500
4109, 200
4110, 0
4111, 200
4112, 100
4113, 200
4114, 300
4115, 300
4116, 300
4117, 100
4118, 0
4119, 100
4120, 200
4121, 200
4122, 300
4123, 100
4124, 200
4125, 100
4126, 200
4127, 100
4128, 600
4129, 0
4130, 600
4131, 200
4132, 100
4133, 400
4134, 200
4135, 0
4136, 100
4137, 200
4138, 100
4139, 200
4140, 100
4141, 200
4142, 200
4143, 200
4144, 100
4145, 200
4146, 200
4147, 0
4148, 100
4149, 300
4150, 100
4151, 100
4152, 400
4153, 300
4154, 600
4155, 0
4156, 0
4157, 100
4158, 100
4159, 100
4160, 100
4161, 200
4162, 200
4163, 200
4164, 200
4165, 300
4166, 300
4167, 100
4168, 300
4169, 300
4170, 0
4171, 0
4172, 200
4173, 300
4174, 300
4175, 0
4176, 200
4177, 100
4178, 600
4179, 100
4180, 200
4181, 100
4182, 300
4183, 200
4184, 200
4185, 100
4186, 300
4187, 100
4188, 100
4189, 200
4190, 300
4191, 400
4192, 300
4193, 200
4194, 200
4195, 300
4196, 300
4197, 100
4198, 100
4199, 100
4200, 300
4201, 100
4202, 400
4203, 300
4204, 200
4205, 0
4206, 200
4207, 100
4208, 300
4209, 100
4210, 200
4211, 200
4212, 400
4213, 100
4214, 300
4215, 300
4216, 300
4217, 100
4218, 0
4219, 200
4220, 200
4221, 600
4222, 0
4223, 300
4224, 400
4225, 100
4226, 300
4227, 100
4228, 100
4229, 100
4230, 100
4231, 300
4232, 0
4233, 200
4234, 200
4235, 300
4236, 100
4237, 300
4238, 300
4239, 300
4240, 100
4241, 300
4242, 100
4243, 300
4244, 300
4245, 100
4246, 100
4247, 100
4248, 100
4249, 100
4250, 300
4251, 300
4252, 200
4253, 200
4254, 200
4255, 200
4256, 300
4257, 300
4258, 300
4259, 100
4260, 100
4261, 300
4262, 100
4263, 100
4264, 100
4265, 300
4266, 0
4267, 200
4268, 0
4269, 0
4270, 100
4271, 100
4272, 200
4273, 300
4274, 0
4275, 300
4276, 0
4277, 100
4278, 300
4279, 100
4280, 300
4281, 100
4282, 300
4283, 200
4284, 200
4285, 300
4286, 300
4287, 200
4288, 300
4289, 300
4290, 300
4291, 200
4292, 100
4293, 100
4294, 300
4295, 200
4296, 100
4297, 0
4298, 100
4299, 200
4300, 200
4301, 100
4302, 100
4303, 0
4304, 0
4305, 300
4306, 100
4307, 200
4308, 200
4309, 300
4310, 300
4311, 300
4312, 300
4313, 100
4314, 200
4315, 300
4316, 400
4317, 200
4318, 300
4319, 0
4320, 100
4321, 500
4322, 200
4323, 100
4324, 100
4325, 400
4326, 300
4327, 200
4328, 200
4329, 200
4330, 100
4331, 200
4332, 100
4333, 0
4334, 0
4335, 200
4336, 0
4337, 200
4338, 200
4339, 0
4340, 0
4341, 100
4342, 100
4343, 700
4344, 100
4345, 0
4346, 300
4347, 300
4348, 300
4349, 400
4350, 100
4351, 300
4352, 200
4353, 400
4354, 100
4355, 300
4356, 0
4357, 200
4358, 200
4359, 200
4360, 400
4361, 100
4362, 100
4363, 400
4364, 100
4365, 0
4366, 0
4367, 200
4368, 0
4369, 0
4370, 200
4371, 300
4372, 100
4373, 200
4374, 100
4375, 100
4376, 100
4377, 100
4378, 100
4379, 300
4380, 300
4381, 200
4382, 300
4383, 100
4384, 100
4385, 200
4386, 300
4387, 200
4388, 200
4389, 300
4390, 100
4391, 100
4392, 300
4393, 300
4394, 300
4395, 400
4396, 0
4397, 200
4398, 100
4399, 300
4400, 100
4401, 400
4402, 200
4403, 0
4404, 0
4405, 400
4406, 0
4407, 400
4408, 0
4409, 300
4410, 100
4411, 100
4412, 200
4413, 400
4414, 300
4415, 300
4416, 400
4417, 300
4418, 100
4419, 200
4420, 100
4421, 300
4422, 100
4423, 100
4424, 100
4425, 400
4426, 400
4427, 400
4428, 100
4429, 100
4430, 200
4431, 100
4432, 100
4433, 100
4434, 0
4435, 400
4436, 200
4437, 100
4438, 0
4439, 300
4440, 300
4441, 200
4442, 500
4443, 300
4444, 300
4445, 200
4446, 100
4447, 100
4448, 100
4449, 300
4450, 200
4451, 0
4452, 0
4453, 300
4454, 100
4455, 100
4456, 100
4457, 100
4458, 100
4459, 200
4460, 0
4461, 100
4462, 200
4463, 0
4464, 0
4465, 300
4466, 200
4467, 200
4468, 0
4469, 200
4470, 300
4471, 100
4472, 200
4473, 200
4474, 300
4475, 300
4476, 200
4477, 200
4478, 500
4479, 300
4480, 500
4481, 100
4482, 200
4483, 0
4484, 400
4485, 300
4486, 100
4487, 200
4488, 100
4489, 0
4490, 0
4491, 200
4492, 400
4493, 300
4494, 300
4495, 100
4496, 100
4497, 300
4498, 100
4499, 100
4500, 100
4501, 500
4502, 0
4503, 0
4504, 300
4505, 100
4506, 0
4507, 300
4508, 100
4509, 100
4510, 0
4511, 200
4512, 200
4513, 300
4514, 100
4515, 200
4516, 200
4517, 300
4518, 100
4519, 100
4520, 300
4521, 100
4522, 200
4523, 100
4524, 0
4525, 0
4526, 600
4527, 100
4528, 600
4529, 100
4530, 100
4531, 100
4532, 300
4533, 300
4534, 200
4535, 300
4536, 300
4537, 100
4538, 100
4539, 300
4540, 100
4541, 500
4542, 400
4543, 200
4544, 400
4545, 100
4546, 200
4547, 200
4548, 400
4549, 100
4550, 0
4551, 200
4552, 100
4553, 300
4554, 500
4555, 200
4556, 200
4557, 200
4558, 100
4559, 300
4560, 300
4561, 300
4562, 200
4563, 0
4564, 200
4565, 0
4566, 300
4567, 200
4568, 100
4569, 100
4570, 400
4571, 700
4572, 100
4573, 0
4574, 200
4575, 200
4576, 200
4577, 100
4578, 400
4579, 100
4580, 300
4581, 0
4582, 200
4583, 300
4584, 300
4585, 100
4586, 300
4587, 100
4588, 100
4589, 300
4590, 200
4591, 200
4592, 200
4593, 300
4594, 200
4595, 300
4596, 300
4597, 300
4598, 300
4599, 300
4600, 300
4601, 200
4602, 200
4603, 100
4604, 200
4605, 200
4606, 0
4607, 300
4608, 200
4609, 400
4610, 200
4611, 0
4612, 100
4613, 300
4614, 100
4615, 0
4616, 0
4617, 0
4618, 200
4619, 200
4620, 100
4621, 200
4622, 0
4623, 200
4624, 200
4625, 200
4626, 100
4627, 0
4628, 200
4629, 500
4630, 100
4631, 100
4632, 200
4633, 0
4634, 300
4635, 100
4636, 200
4637, 0
4638, 0
4639, 300
4640, 100
4641, 100
4642, 0
4643, 400
4644, 300
4645, 0
4646, 0
4647, 300
4648, 200
4649, 0
4650, 200
4651, 200
4652, 200
4653, 100
4654, 200
4655, 200
4656, 0
4657, 0
4658, 100
4659, 400
4660, 100
4661, 300
4662, 500
4663, 0
4664, 300
4665, 200
4666, 200
4667, 500
4668, 100
4669, 100
4670, 200
4671, 100
4672, 200
4673, 100
4674, 200
4675, 400
4676, 200
4677, 300
4678, 300
4679, 300
4680, 300
4681, 100
4682, 300
4683, 300
4684, 400
4685, 500
4686, 200
4687, 100
4688, 100
4689, 300
4690, 200
4691, 100
4692, 100
4693, 200
4694, 100
4695, 200
4696, 100
4697, 0
4698, 200
4699, 100
4700, 300
4701, 0
4702, 200
4703, 200
4704, 100
4705, 100
4706, 100
4707, 0
4708, 0
4709, 200
4710, 200
4711, 500
4712, 300
4713, 100
4714, 300
4715, 100
4716, 100
4717, 300
4718, 100
4719, 400
4720, 300
4721, 300
4722, 500
4723, 100
4724, 200
4725, 400
4726, 100
4727, 0
4728, 300
4729, 300
4730, 100
4731, 300
4732, 300
4733, 200
4734, 100
4735, 100
4736, 200
4737, 300
4738, 300
4739, 200
4740, 100
4741, 100
4742, 100
4743, 300
4744, 200
4745, 200
4746, 100
4747, 200
4748, 100
4749, 200
4750, 200
4751, 300
4752, 400
4753, 200
4754, 0
4755, 0
4756, 200
4757, 100
4758, 100
4759, 200
4760, 100
4761, 100
4762, 600
4763, 300
4764, 200
4765, 0
4766, 300
4767, 0
4768, 0
4769, 100
4770, 100
4771, 200
4772, 100
4773, 300
4774, 200
4775, 200
4776, 200
4777, 300
4778, 400
4779, 100
4780, 400
4781, 100
4782, 100
4783, 200
4784, 200
4785, 600
4786, 200
4787, 300
4788, 200
4789, 200
4790, 200
4791, 100
4792, 300
4793, 100
4794, 200
4795, 100
4796, 100
4797, 200
4798, 400
4799, 200
4800, 100
4801, 400
4802, 100
4803, 200
4804, 200
4805, 300
4806, 100
4807, 300
4808, 100
4809, 200
4810, 400
4811, 100
4812, 0
4813, 0
4814, 300
4815, 100
4816, 100
4817, 300
4818, 200
4819, 0
4820, 300
4821, 0
4822, 400
4823, 200
4824, 100
4825, 100
4826, 600
4827, 300
4828, 500
4829, 300
4830, 100
4831, 100
4832, 100
4833, 200
4834, 300
4835, 300
4836, 100
4837, 100
4838, 300
4839, 300
4840, 200
4841, 0
4842, 100
4843, 0
4844, 200
4845, 300
4846, 200
4847, 200
4848, 300
4849, 100
4850, 300
4851, 100
4852, 400
4853, 0
4854, 100
4855, 400
4856, 200
4857, 100
4858, 400
4859, 100
4860, 300
4861, 100
4862, 200
4863, 300
4864, 300
4865, 200
4866, 100
4867, 300
4868, 300
4869, 100
4870, 300
4871, 100
4872, 300
4873, 300
4874, 100
4875, 100
4876, 200
4877, 100
4878, 200
4879, 200
4880, 200
4881, 300
4882, 100
4883, 300
4884, 200
4885, 0
4886, 0
4887, 200
4888, 300
4889, 200
4890, 300
4891, 300
4892, 100
4893, 200
4894, 0
4895, 0
4896, 400
4897, 600
4898, 100
4899, 100
4900, 300
4901, 100
4902, 200
4903, 200
4904, 200
4905, 300
4906, 300
4907, 300
4908, 400
4909, 200
4910, 100
4911, 0
4912, 300
4913, 200
4914, 100
4915, 200
4916, 400
4917, 200
4918, 200
4919, 500
4920, 100
4921, 100
4922, 100
4923, 100
4924, 0
4925, 200
4926, 100
4927, 400
4928, 200
4929, 300
4930, 0
4931, 100
4932, 0
4933, 300
4934, 100
4935, 100
4936, 200
4937, 200
4938, 200
4939, 500
4940, 100
4941, 200
4942, 0
4943, 100
4944, 100
4945, 0
4946, 100
4947, 100
4948, 100
4949, 400
4950, 300
4951, 100
4952, 300
4953, 200
4954, 100
4955, 100
4956, 0
4957, 200
4958, 100
4959, 300
4960, 100
4961, 100
4962, 100
4963, 300
4964, 100
4965, 200
4966, 300
4967, 300
4968, 100
4969, 200
4970, 200
4971, 300
4972, 200
4973, 200
4974, 200
4975, 200
4976, 300
4977, 300
4978, 100
4979, 100
4980, 100
4981, 100
4982, 100
4983, 100
4984, 100
4985, 100
4986, 100
4987, 300
4988, 0
4989, 0
4990, 300
4991, 100
4992, 200
4993, 100
4994, 200
4995, 500
4996, 100
4997, 400
4998, 400
4999, 100
5000, 100
5001, 300
5002, 100
5003, 0
5004, 200
5005, 100
5006, 300
5007, 400
5008, 100
5009, 100
5010, 500
5011, 100
5012, 0
5013, 0
5014, 200
5015, 100
5016, 100
5017, 200
5018, 400
5019, 200
5020, 200
5021, 400
5022, 100
5023, 400
5024, 100
5025, 300
5026, 300
5027, 300
5028, 300
5029, 400
5030, 200
5031, 300
5032, 200
5033, 100
5034, 400
5035, 200
5036, 300
5037, 800
5038, 100
5039, 100
5040, 400
5041, 200
5042, 100
5043, 200
5044, 200
5045, 100
5046, 100
5047, 200
5048, 300
5049, 300
5050, 300
5051, 0
5052, 0
5053, 0
5054, 0
5055, 400
5056, 0
5057, 200
5058, 400
5059, 100
5060, 300
5061, 100
5062, 100
5063, 300
5064, 300
5065, 300
5066, 200
5067, 100
5068, 200
5069, 300
5070, 400
5071, 100
5072, 100
5073, 300
5074, 100
5075, 100
5076, 500
5077, 100
5078, 100
5079, 100
5080, 300
5081, 300
5082, 200
5083, 200
5084, 100
5085, 200
5086, 100
5087, 300
5088, 200
5089, 100
5090, 300
5091, 200
5092, 200
5093, 200
5094, 200
5095, 300
5096, 100
5097, 100
5098, 100
5099, 100
5100, 200
5101, 0
5102, 200
5103, 0
5104, 0
5105, 200
5106, 0
5107, 200
5108, 0
5109, 100
5110, 100
5111, 400
5112, 100
5113, 100
5114, 300
5115, 200
5116, 100
5117, 200
5118, 100
5119, 300
5120, 100
5121, 300
5122, 200
5123, 200
5124, 200
5125, 400
5126, 200
5127, 300
5128, 300
5129, 300
5130, 300
5131, 200
5132, 200
5133, 0
5134, 0
5135, 600
5136, 200
5137, 100
5138, 100
5139, 200
5140, 200
5141, 100
5142, 100
5143, 200
5144, 300
5145, 400
5146, 200
5147, 200
5148, 300
5149, 100
5150, 100
5151, 200
5152, 200
5153, 300
5154, 300
5155, 100
5156, 200
5157, 400
5158, 600
5159, 100
5160, 400
5161, 300
5162, 100
5163, 100
5164, 200
5165, 100
5166, 300
5167, 300
5168, 100
5169, 100
5170, 100
5171, 100
5172, 200
5173, 100
5174, 300
5175, 100
5176, 300
5177, 100
5178, 0
5179, 100
5180, 100
5181, 100
5182, 700
5183, 100
5184, 600
5185, 500
5186, 100
5187, 100
5188, 0
5189, 0
5190, 200
5191, 300
5192, 200
5193, 200
5194, 300
5195, 300
5196, 300
5197, 200
5198, 200
5199, 100
5200, 0
5201, 200
5202, 200
5203, 600
